Unnamed: 0,Entry No.,Entry Date,Brand,Category,Marketing Group,Size,Manufacturing Co.,Qty(Unit1),Free Qty(Unit1),Amount,MRP
5118,S8796,08/02/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,2,UNIDENTIFIED,1.0,0.0,423.0,525.0
5119,S8823,09/02/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,12,UNIDENTIFIED,1.0,0.0,767.0,905.0
5120,S8834,10/02/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,12,UNIDENTIFIED,1.0,0.0,587.0,905.0
5121,S8920,13/02/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,2,UNIDENTIFIED,1.0,0.0,380.0,525.0
5122,S9062,19/02/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,15,UNIDENTIFIED,1.0,0.0,714.0,1025.0
5123,S9085,21/02/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,10,UNIDENTIFIED,1.0,0.0,531.0,755.0
5124,S9242,28/02/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,5,UNIDENTIFIED,1.0,0.0,410.0,605.0
5125,S9277,01/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,7,UNIDENTIFIED,1.0,0.0,567.0,665.0
5126,S9303,02/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,13,UNIDENTIFIED,1.0,0.0,805.0,945.0
5127,S9391,06/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,2,UNIDENTIFIED,1.0,0.0,423.0,525.0
5128,S9446,08/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,1,UNIDENTIFIED,1.0,0.0,315.0,495.0
5129,S9454,09/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,3,UNIDENTIFIED,1.0,0.0,453.0,555.0
5130,S9523,11/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,13,UNIDENTIFIED,1.0,0.0,805.0,945.0
5131,S9598,15/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,9,UNIDENTIFIED,1.0,0.0,524.0,725.0
5132,S9896,24/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,6,UNIDENTIFIED,1.0,0.0,539.0,635.0
5133,S9914,27/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,1,UNIDENTIFIED,1.0,0.0,313.0,495.0
5135,S8786,07/02/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,11,Abhas Marketing,1.0,0.0,572.0,835.0
5137,S8462,25/01/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,13,Abhas Marketing,1.0,0.0,476.0,695.0
5138,S9857,23/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,1,Abhas Marketing,1.0,0.0,261.0,375.0
5140,S9717,19/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,10,Abhas Marketing,1.0,0.0,392.0,635.0
5142,S8098,10/01/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,6,Abhas Marketing,1.0,0.0,339.0,505.0
5143,S8389,24/01/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,10,Abhas Marketing,1.0,0.0,461.0,585.0
5144,S9154,24/02/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,12,UNIDENTIFIED,1.0,0.0,572.0,610.0
5146,S8711,04/02/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,7,UNIDENTIFIED,1.0,0.0,334.0,475.0
5147,S8796,08/02/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,2,UNIDENTIFIED,1.0,0.0,271.0,325.0
5148,S9138,23/02/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,3,UNIDENTIFIED,1.0,0.0,299.0,355.0
5149,S9675,17/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,1,UNIDENTIFIED,1.0,0.0,196.0,295.0
5151,S7955,05/01/2024,Redston,KP-Jacket <,BABA KIDS WEAR,11,Abhas Marketing,1.0,0.0,959.0,1335.0
5152,S9650,17/03/2024,Redston,KP-Jacket <,BABA KIDS WEAR,7,Abhas Marketing,1.0,0.0,974.0,1090.0
5154,S9169,25/02/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,4,Abhas Marketing,1.0,0.0,410.0,530.0
5155,S9386,06/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,15,Abhas Marketing,1.0,0.0,666.0,850.0
5156,S9864,23/03/2024,Redston,Kurta Pajama<,BABA KIDS WEAR,2,Abhas Marketing,1.0,0.0,372.0,490.0
5158,S8480,26/01/2024,Reemaren,Cardigan<,GIRLS WOOLEN,free,UNIDENTIFIED,1.0,0.0,706.0,1025.0
5160,S8820,09/02/2024,Refule,Jacket-S/L <>,GENTS WOOLEN ,44,UNIDENTIFIED,1.0,0.0,858.0,1530.0
5162,S8805,08/02/2024,Refund,Trouser<,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,666.0,819.0
5164,S8356,22/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,L,UNIDENTIFIED,1.0,0.0,995.0,1160.0
5165,S8414,24/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XL,UNIDENTIFIED,1.0,0.0,810.0,1160.0
5167,S8059,08/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,L,UNIDENTIFIED,1.0,0.0,714.0,1015.0
5168,S8303,21/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,L,UNIDENTIFIED,1.0,0.0,714.0,1015.0
5169,S8576,29/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,L,UNIDENTIFIED,1.0,0.0,858.0,1015.0
5171,S8060,08/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,M,UNIDENTIFIED,1.0,0.0,559.0,840.0
5172,S8100,10/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XXL,UNIDENTIFIED,1.0,0.0,624.0,885.0
5173,S8101,10/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XXL,UNIDENTIFIED,1.0,0.0,666.0,885.0
5174,S8157,14/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XL,UNIDENTIFIED,1.0,0.0,579.0,840.0
5175,S8172,15/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,L,UNIDENTIFIED,2.0,0.0,1127.0,840.0
5176,S8203,17/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,M,UNIDENTIFIED,1.0,0.0,714.0,840.0
5177,S8203,17/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,L,UNIDENTIFIED,2.0,0.0,1428.0,840.0
5178,S8307,21/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,L,UNIDENTIFIED,1.0,0.0,714.0,840.0
5179,S8448,25/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XL,UNIDENTIFIED,1.0,0.0,574.0,840.0
5180,S9216,27/02/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XXL,UNIDENTIFIED,1.0,0.0,596.0,885.0
5181,S9673,17/03/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XXL,UNIDENTIFIED,1.0,0.0,686.0,885.0
5183,S8307,21/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,L,UNIDENTIFIED,1.0,0.0,899.0,1050.0
5184,S9785,21/03/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,M,UNIDENTIFIED,1.0,0.0,700.0,1050.0
5186,S7941,04/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XL,UNIDENTIFIED,1.0,0.0,742.0,870.0
5187,S8341,22/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XXL,UNIDENTIFIED,1.0,0.0,742.0,870.0
5188,S8385,24/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,L,UNIDENTIFIED,1.0,0.0,742.0,870.0
5190,S7941,04/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XL,UNIDENTIFIED,1.0,0.0,899.0,1045.0
5191,S8385,24/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,M,UNIDENTIFIED,1.0,0.0,899.0,1045.0
5192,S8448,25/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XXL,UNIDENTIFIED,1.0,0.0,760.0,1105.0
5193,S8953,15/02/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XXL,UNIDENTIFIED,2.0,0.0,1527.0,1105.0
5194,S9216,27/02/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XXL,UNIDENTIFIED,1.0,0.0,746.0,1105.0
5196,S9216,27/02/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XXL,UNIDENTIFIED,1.0,0.0,671.0,895.0
5198,S8100,10/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XL,UNIDENTIFIED,1.0,0.0,814.0,1145.0
5199,S8157,14/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XL,UNIDENTIFIED,1.0,0.0,800.0,1145.0
5200,S8304,21/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XXL,UNIDENTIFIED,1.0,0.0,935.0,1215.0
5201,S8304,21/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XL,UNIDENTIFIED,1.0,0.0,981.0,1145.0
5202,S9734,20/03/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,XXL,UNIDENTIFIED,1.0,0.0,0.0,1215.0
5204,S8727,05/02/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,L,UNIDENTIFIED,1.0,0.0,714.0,1045.0
5205,S9785,21/03/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,M,UNIDENTIFIED,1.0,0.0,700.0,1045.0
5207,S8167,15/01/2024,Renuoswal,Woolen-Blouse<,GIRLS WOOLEN,L,UNIDENTIFIED,1.0,0.0,0.0,995.0
5209,S8144,14/01/2024,Rescue,Jeans<>,GENTS WEAR,36,UNIDENTIFIED,1.0,0.0,904.0,1720.0
5211,S8144,14/01/2024,Rescue,Jeans<>,GENTS WEAR,36,UNIDENTIFIED,1.0,0.0,838.0,1630.0
5212,S9136,23/02/2024,Rescue,Jeans<>,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,1131.0,1630.0
5214,S7934,04/01/2024,Ribrows,SKIVI<,Baba Woolen Wear,22,UNIDENTIFIED,3.0,0.0,843.0,345.0
5215,S7999,07/01/2024,Ribrows,SKIVI<,Baba Woolen Wear,22,UNIDENTIFIED,1.0,0.0,281.0,345.0
5216,S8011,07/01/2024,Ribrows,SKIVI<,Baba Woolen Wear,20,UNIDENTIFIED,1.0,0.0,271.0,335.0
5217,S8155,14/01/2024,Ribrows,SKIVI<,Baba Woolen Wear,26,UNIDENTIFIED,1.0,0.0,261.0,400.0
5218,S8245,19/01/2024,Ribrows,SKIVI<,Baba Woolen Wear,22,UNIDENTIFIED,1.0,0.0,217.0,345.0
5219,S8297,21/01/2024,Ribrows,SKIVI<,Baba Woolen Wear,28,UNIDENTIFIED,1.0,0.0,342.0,410.0
5220,S8314,21/01/2024,Ribrows,SKIVI<,Baba Woolen Wear,22,UNIDENTIFIED,1.0,0.0,281.0,345.0
5221,S8316,21/01/2024,Ribrows,SKIVI<,Baba Woolen Wear,24,UNIDENTIFIED,1.0,0.0,291.0,355.0
5222,S8371,23/01/2024,Ribrows,SKIVI<,Baba Woolen Wear,26,UNIDENTIFIED,1.0,0.0,334.0,400.0
5223,S8376,23/01/2024,Ribrows,SKIVI<,Baba Woolen Wear,30,UNIDENTIFIED,1.0,0.0,286.0,420.0
5224,S8396,24/01/2024,Ribrows,SKIVI<,Baba Woolen Wear,26,UNIDENTIFIED,1.0,0.0,334.0,400.0
5225,S8511,27/01/2024,Ribrows,SKIVI<,Baba Woolen Wear,24,UNIDENTIFIED,1.0,0.0,238.0,355.0
5226,S8551,28/01/2024,Ribrows,SKIVI<,Baba Woolen Wear,22,UNIDENTIFIED,1.0,0.0,281.0,345.0
5227,S8732,05/02/2024,Ribrows,SKIVI<,Baba Woolen Wear,28,UNIDENTIFIED,1.0,0.0,265.0,410.0
5228,S8755,06/02/2024,Ribrows,SKIVI<,Baba Woolen Wear,20,UNIDENTIFIED,1.0,0.0,210.0,335.0
5229,S8801,08/02/2024,Ribrows,SKIVI<,Baba Woolen Wear,30,UNIDENTIFIED,1.0,0.0,352.0,420.0
5230,S8849,10/02/2024,Ribrows,SKIVI<,Baba Woolen Wear,20,UNIDENTIFIED,1.0,0.0,221.0,335.0
5231,S8861,11/02/2024,Ribrows,SKIVI<,Baba Woolen Wear,20,UNIDENTIFIED,1.0,0.0,215.0,335.0
5232,S8881,11/02/2024,Ribrows,SKIVI<,Baba Woolen Wear,30,UNIDENTIFIED,1.0,0.0,286.0,420.0
5233,S8884,11/02/2024,Ribrows,SKIVI<,Baba Woolen Wear,36,UNIDENTIFIED,1.0,0.0,332.0,485.0
5234,S8895,12/02/2024,Ribrows,SKIVI<,Baba Woolen Wear,20,UNIDENTIFIED,1.0,0.0,271.0,335.0
5235,S8916,13/02/2024,Ribrows,SKIVI<,Baba Woolen Wear,22,UNIDENTIFIED,1.0,0.0,230.0,345.0
5236,S9036,18/02/2024,Ribrows,SKIVI<,Baba Woolen Wear,26,UNIDENTIFIED,2.0,0.0,461.0,400.0
5237,S9300,02/03/2024,Ribrows,SKIVI<,Baba Woolen Wear,20,UNIDENTIFIED,1.0,0.0,238.0,335.0
5238,S9771,21/03/2024,Ribrows,SKIVI<,Baba Woolen Wear,22,UNIDENTIFIED,1.0,0.0,0.0,295.0
5240,S9807,22/03/2024,Richiesta,Kurta Pajama >,GENTS WEAR,44,UNIDENTIFIED,1.0,0.0,1340.0,1900.0
5242,S8144,14/01/2024,Rio-grand,Jeans >,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,1459.0,2099.0
5244,S8008,07/01/2024,Rio-grand,Jeans >,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,1573.0,1899.0
5245,S8574,29/01/2024,Rio-grand,Jeans >,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,1302.0,1899.0
5247,S9123,23/02/2024,Rio-grand,Jeans >,GENTS WEAR,34,UNIDENTIFIED,1.0,0.0,1428.0,1999.0
5249,S8226,18/01/2024,Rio-grand,Jeans >,GENTS WEAR,40,UNIDENTIFIED,1.0,0.0,1213.0,1699.0
5250,S9083,21/02/2024,Rio-grand,Jeans >,GENTS WEAR,36,UNIDENTIFIED,1.0,0.0,1160.0,1699.0
5252,S9136,23/02/2024,Rio-grand,Jeans >,GENTS WEAR,34,UNIDENTIFIED,1.0,0.0,1525.0,2199.0
5254,S8580,29/01/2024,Rio-grand,Jeans >,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,1608.0,2299.0
5255,S9662,17/03/2024,Rio-grand,Jeans >,GENTS WEAR,34,UNIDENTIFIED,1.0,0.0,1647.0,2299.0
5257,S9800,22/03/2024,Rio-grand,Jeans >,GENTS WEAR,34,Mehta Creation,1.0,0.0,1488.0,2099.0
5259,S8144,14/01/2024,Rio-grand,Jeans >,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,1391.0,1999.0
5261,S8004,07/01/2024,Rio-grand,Jeans >,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,1963.0,2199.0
5262,S8651,02/02/2024,Rio-grand,Jeans >,GENTS WEAR,38,UNIDENTIFIED,1.0,0.0,1283.0,2199.0
5264,S8144,14/01/2024,Rio-grand,Jeans >,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,1391.0,1999.0
5266,S8771,07/02/2024,Rio-grand,Jeans >,GENTS WEAR,40,UNIDENTIFIED,1.0,0.0,1250.0,1749.0
5268,S8408,24/01/2024,Roamingkids,K.P.+Dhoti,BABA KIDS WEAR,3,UNIDENTIFIED,1.0,0.0,762.0,1020.0
5270,S9143,23/02/2024,Rodex,JEANS<,GIRLS WEAR,32,UNIDENTIFIED,1.0,0.0,433.0,565.0
5272,S7949,05/01/2024,Rollistear,SuedeP/O<>,GENTS WOOLEN ,42,AShU AGENCIES ,1.0,0.0,907.0,1299.0
5274,S8235,18/01/2024,Rollistear,SuedeP/O<>,GENTS WOOLEN ,40,AShU AGENCIES ,1.0,0.0,982.0,1399.0
5275,S8640,02/02/2024,Rollistear,SuedeP/O<>,GENTS WOOLEN ,40,AShU AGENCIES ,1.0,0.0,964.0,1399.0
5277,S7969,05/01/2024,Rollistear,SuedeP/O<>,GENTS WOOLEN ,42,AShU AGENCIES ,1.0,0.0,1126.0,1799.0
5279,S8521,28/01/2024,Rollistear,SuedeP/O<>,GENTS WOOLEN ,44,AShU AGENCIES ,1.0,0.0,1087.0,1749.0
5281,S8095,10/01/2024,Rollistear,SuedeP/O<>,GENTS WOOLEN ,38,AShU AGENCIES ,1.0,0.0,999.0,1499.0
5283,S8330,21/01/2024,Rollistear,SuedeP/O<>,GENTS WOOLEN ,42,AShU AGENCIES ,1.0,0.0,998.0,1199.0
5285,S9120,23/02/2024,Rs,SummerCoat<,GIRLS WEAR,3XL,UNIDENTIFIED,1.0,0.0,197.0,240.0
5286,S9352,04/03/2024,Rs,SummerCoat<,GIRLS WEAR,XL,UNIDENTIFIED,1.0,0.0,177.0,185.0
5287,S9553,13/03/2024,Rs,SummerCoat<,GIRLS WEAR,XL,UNIDENTIFIED,1.0,0.0,140.0,185.0
5288,S9553,13/03/2024,Rs,SummerCoat<,GIRLS WEAR,XXL,UNIDENTIFIED,2.0,0.0,338.0,225.0
5290,S9015,17/02/2024,Ruff stitch,Jeans<>,GENTS WEAR,34,Amar Clothing,1.0,0.0,1013.0,1549.0
5291,S9035,18/02/2024,Ruff stitch,Jeans<>,GENTS WEAR,32,Amar Clothing,1.0,0.0,1045.0,1549.0
5293,S7998,07/01/2024,Ruff stitch,Jeans<>,GENTS WEAR,32,Amar Clothing,1.0,0.0,1371.0,1649.0
5294,S8945,14/02/2024,Ruff stitch,Jeans<>,GENTS WEAR,36,Amar Clothing,1.0,0.0,1094.0,1649.0
5295,S9060,19/02/2024,Ruff stitch,Jeans<>,GENTS WEAR,30,Amar Clothing,1.0,0.0,1284.0,1649.0
5296,S9136,23/02/2024,Ruff stitch,Jeans<>,GENTS WEAR,32,Amar Clothing,1.0,0.0,1065.0,1649.0
5298,S8662,03/02/2024,Ruff stitch,Trouser-Formal<,GENTS WEAR,32,Amar Clothing,1.0,0.0,621.0,899.0
5300,S8595,30/01/2024,Ruff stitch,Trouser<>,GENTS WEAR,32,Amar Clothing,1.0,0.0,990.0,1399.0
5302,S8012,07/01/2024,Ruggtugg,JEANS<,BABA KIDS WEAR,40,IndraVidhya Garments,1.0,0.0,413.0,730.0
5303,S8109,11/01/2024,Ruggtugg,JEANS<,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,443.0,655.0
5304,S8355,22/01/2024,Ruggtugg,JEANS<,BABA KIDS WEAR,30,IndraVidhya Garments,1.0,0.0,481.0,605.0
5305,S8499,27/01/2024,Ruggtugg,JEANS<,BABA KIDS WEAR,32,IndraVidhya Garments,1.0,0.0,425.0,630.0
5306,S8884,11/02/2024,Ruggtugg,JEANS<,BABA KIDS WEAR,28,IndraVidhya Garments,1.0,0.0,366.0,580.0
5307,S8900,12/02/2024,Ruggtugg,JEANS<,BABA KIDS WEAR,32,IndraVidhya Garments,1.0,0.0,404.0,630.0
5308,S9038,18/02/2024,Ruggtugg,JEANS<,BABA KIDS WEAR,36,IndraVidhya Garments,1.0,0.0,420.0,680.0
5309,S9280,01/03/2024,Ruggtugg,JEANS<,BABA KIDS WEAR,28,IndraVidhya Garments,1.0,0.0,458.0,580.0
5311,S9766,21/03/2024,Rutu,TOP<,GIRLS WEAR,free,Laxhmi Hosiery House,1.0,0.0,428.0,595.0
5312,S9796,21/03/2024,Rutu,TOP<,GIRLS WEAR,free,Laxhmi Hosiery House,1.0,0.0,484.0,595.0
5314,S8267,19/01/2024,S.k,Jeans-Damage <,GIRLS WEAR,30,UNIDENTIFIED,1.0,0.0,785.0,825.0
5316,S8167,15/01/2024,Safeguard,Trouser-Formal<>,GENTS WEAR,34,Abhas Marketing,1.0,0.0,0.0,1130.0
5317,S9324,03/03/2024,Safeguard,Trouser-Formal<>,GENTS WEAR,34,Abhas Marketing,1.0,0.0,997.0,1130.0
5319,S8167,15/01/2024,Safeguard,Trouser-Formal<>,GENTS WEAR,34,Abhas Marketing,1.0,0.0,0.0,1145.0
5321,S9610,15/03/2024,Safeguard,Trouser<>,GENTS WEAR,38,UNIDENTIFIED,1.0,0.0,1025.0,1440.0
5323,S8004,07/01/2024,Safeguard,Trouser<>,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,1379.0,1545.0
5324,S9319,03/03/2024,Safeguard,Trouser<>,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,1379.0,1545.0
5326,S9973,29/03/2024,Safeguard,Trouse >,GENTS WEAR,32,UNIDENTIFIED,1.0,0.0,1374.0,1625.0
5328,S8527,28/01/2024,Safeguard,Trouser-Formal<,GENTS WEAR,36,UNIDENTIFIED,1.0,0.0,762.0,1020.0
5330,S9510,11/03/2024,Safeguard,Trouser-Formal<,GENTS WEAR,38,UNIDENTIFIED,1.0,0.0,762.0,1020.0
5332,S9777,21/03/2024,Safeguard,Trouser-Formal<,GENTS WEAR,36,UNIDENTIFIED,1.0,0.0,762.0,1020.0
5334,S8285,20/01/2024,Safeguard,Trouser-Formal<,GENTS WEAR,32,Abhas Marketing,1.0,0.0,950.0,1045.0
5336,S9633,16/03/2024,Safeguard,Trouser-Formal<,GENTS WEAR,36,Abhas Marketing,1.0,0.0,810.0,1045.0
5338,S9663,17/03/2024,Safeguard,Trouser-Formal<,GENTS WEAR,34,Abhas Marketing,1.0,0.0,995.0,1045.0
5339,S10023,31/03/2024,Safeguard,Trouser-Formal<,GENTS WEAR,38,Abhas Marketing,1.0,0.0,995.0,1045.0
5341,S9396,06/03/2024,Safi,Dhoti-Set <,GIRLS KIDS WEAR,22,Laxhmi Hosiery House,1.0,0.0,238.0,375.0
5343,S9408,07/03/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,40,New Larex Sarees,1.0,0.0,947.0,1475.0
5345,S8568,29/01/2024,Sahiposhak,Kurta Pajama<,GENTS WEAR,44,New Larex Sarees,1.0,0.0,897.0,1160.0
5346,S9713,19/03/2024,Sahiposhak,Kurta Pajama<,GENTS WEAR,44,New Larex Sarees,1.0,0.0,946.0,1160.0
5348,S9155,24/02/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,40,New Larex Sarees,1.0,0.0,995.0,1165.0
5350,S8559,29/01/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,40,New Larex Sarees,1.0,0.0,952.0,1235.0
5352,S8568,29/01/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,44,New Larex Sarees,1.0,0.0,954.0,1235.0
5353,S8963,15/02/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,40,New Larex Sarees,1.0,0.0,1103.0,1235.0
5355,S9614,16/03/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,40,New Larex Sarees,1.0,0.0,1340.0,2145.0
5357,S9268,29/02/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,38,New Larex Sarees,1.0,0.0,1250.0,1975.0
5359,S8428,24/01/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,36,New Larex Sarees,1.0,0.0,1577.0,1975.0
5360,S8523,28/01/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,38,New Larex Sarees,1.0,0.0,1391.0,1975.0
5362,S9205,26/02/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,40,New Larex Sarees,1.0,0.0,1455.0,1805.0
5364,S9499,10/03/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,36,New Larex Sarees,1.0,0.0,1118.0,2065.0
5365,S9998,29/03/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,36,New Larex Sarees,1.0,0.0,1631.0,2065.0
5367,S8428,24/01/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,36,New Larex Sarees,1.0,0.0,1660.0,2080.0
5368,S9348,04/03/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,36,New Larex Sarees,1.0,0.0,1688.0,2080.0
5369,S9348,04/03/2024,Sahiposhak,Kurta Pajama < >,GENTS WEAR,40,New Larex Sarees,1.0,0.0,1688.0,2080.0
5371,S8115,11/01/2024,Sahiposhak,Kurta Pajama<,GENTS WEAR,42,New Larex Sarees,1.0,0.0,660.0,995.0
5372,S8163,15/01/2024,Sahiposhak,Kurta Pajama<,GENTS WEAR,36,New Larex Sarees,1.0,0.0,714.0,995.0
5373,S8583,30/01/2024,Sahiposhak,Kurta Pajama<,GENTS WEAR,36,New Larex Sarees,1.0,0.0,691.0,995.0
5374,S8868,11/02/2024,Sahiposhak,Kurta Pajama<,GENTS WEAR,40,New Larex Sarees,1.0,0.0,666.0,995.0
5375,S9264,29/02/2024,Sahiposhak,Kurta Pajama<,GENTS WEAR,44,UNIDENTIFIED,1.0,0.0,666.0,1025.0
5376,S9713,19/03/2024,Sahiposhak,Kurta Pajama<,GENTS WEAR,42,New Larex Sarees,1.0,0.0,816.0,995.0
5378,S9067,19/02/2024,Sandobrat,BarMuda,GENTS WEAR,XXL,UNIDENTIFIED,1.0,0.0,0.0,265.0
5380,S9485,10/03/2024,Sant,TOP<,GIRLS WEAR,free,Laxhmi Hosiery House,1.0,0.0,321.0,465.0
5382,S8892,12/02/2024,Sant,TOP<,GIRLS WEAR,free,Laxhmi Hosiery House,1.0,0.0,358.0,640.0
5383,S9104,22/02/2024,Sant,TOP<,GIRLS WEAR,free,Laxhmi Hosiery House,1.0,0.0,458.0,640.0
5385,S9667,17/03/2024,Sant,TOP<,GIRLS WEAR,free,Laxhmi Hosiery House,1.0,0.0,393.0,570.0
5387,S9517,11/03/2024,Sant,TOP<,GIRLS WEAR,free,Laxhmi Hosiery House,1.0,0.0,434.0,625.0
5389,S9970,29/03/2024,Sant,TOP<,GIRLS WEAR,free,Laxhmi Hosiery House,1.0,0.0,466.0,650.0
5390,S10043,31/03/2024,Sant,TOP<,GIRLS WEAR,free,Laxhmi Hosiery House,1.0,0.0,461.0,650.0
5392,S7944,04/01/2024,Santro,Top-Full<,GIRLS KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,201.0,388.0
5393,S7993,07/01/2024,Santro,Top-Full<,GIRLS KIDS WEAR,30,UNIDENTIFIED,2.0,0.0,534.0,398.0
5394,S8046,08/01/2024,Santro,Top-Full<,GIRLS KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,195.0,388.0
5395,S8355,22/01/2024,Santro,Top-Full<,GIRLS KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,238.0,388.0
5396,S8362,22/01/2024,Santro,Top-Full<,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,276.0,418.0
5397,S8487,26/01/2024,Santro,Top-Full<,GIRLS KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,246.0,388.0
5398,S8919,13/02/2024,Santro,Top-Full<,GIRLS KIDS WEAR,30,UNIDENTIFIED,2.0,0.0,424.0,398.0
5399,S9076,20/02/2024,Santro,Top-Full<,GIRLS KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,259.0,398.0
5400,S9105,22/02/2024,Santro,Top-Full<,GIRLS KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,240.0,448.0
